Transaction Hash,Date,Quarter,From,To,Category,Amount,Asset,Value
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,ENS Fairy,$ENS Distribution,251.7115704,ENS,8560.710509303999
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,glodollar.eth,$ENS Distribution,223.280327,ENS,7593.76392127
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,weird3.eth,$ENS Distribution,199.3833979,ENS,6781.029362579
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,TF Guo,$ENS Distribution,199.3833979,ENS,6781.029362579
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,haoce505,$ENS Distribution,182.0113077,ENS,6190.204574877
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,solidityhaxor,$ENS Distribution,182.0113077,ENS,6190.204574877
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,h4nt3rx,$ENS Distribution,182.0113077,ENS,6190.204574877
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,Scope.sh,$ENS Distribution,177.1369356,ENS,6024.4271797559995
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,stephancill.eth,$ENS Distribution,177.1369356,ENS,6024.4271797559995
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,Kiwi News,$ENS Distribution,177.1369356,ENS,6024.4271797559995
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Nikolas Lionis,$ENS Distribution,162.7958626,ENS,5536.6872870259995
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Arthur Sabirzyanov,$ENS Distribution,162.7958626,ENS,5536.6872870259995
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,modularcrypto.eth,$ENS Distribution,155.2243824,ENS,5279.181245424
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,daveytea.eth,$ENS Distribution,155.2243824,ENS,5279.181245424
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,aexek.eth,$ENS Distribution,152.2815855,ENS,5179.096722855
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Rashmi Abbigeri,$ENS Distribution,140.9853527,ENS,4794.911845326999
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Mehran Saliminia,$ENS Distribution,140.9853527,ENS,4794.911845326999
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Stephan Wittig,$ENS Distribution,140.9853527,ENS,4794.911845326999
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Mattis Deisen,$ENS Distribution,140.9853527,ENS,4794.911845326999
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Ben Levy,$ENS Distribution,134.9831985,ENS,4590.778580984999
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Aryeh Greenberg,$ENS Distribution,134.9831985,ENS,4590.778580984999
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Shoma Shiga,$ENS Distribution,128.7014299,ENS,4377.135630899
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Rao Araki,$ENS Distribution,128.7014299,ENS,4377.135630899
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Francesco Cirulli,$ENS Distribution,115.1140584,ENS,3915.029126184
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Paolo Rollo,$ENS Distribution,115.1140584,ENS,3915.029126184
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,daveytea.eth,$ENS Distribution,115.1140584,ENS,3915.029126184
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,sudolabel,$ENS Distribution,115.1140584,ENS,3915.029126184
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,austinoa012,$ENS Distribution,115.1140584,ENS,3915.029126184
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Simone Staffa,$ENS Distribution,115.1140584,ENS,3915.029126184
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,illuminated.eth,$ENS Distribution,111.6404602,ENS,3796.892051402
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,bloomnetwork.eth,$ENS Distribution,111.6404602,ENS,3796.892051402
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,UPE,$ENS Distribution,111.6404602,ENS,3796.892051402
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,dhive.eth,$ENS Distribution,111.6404602,ENS,3796.892051402
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,pabl0cks.eth,$ENS Distribution,107.8478051,ENS,3667.903851451
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,2118.eth,$ENS Distribution,107.8478051,ENS,3667.903851451
0x46aca713338937d99ec1ce522aeef79e95af864860b3d807b724b94e744dbfd6,2025-01-25,2025Q1,Metagov,iviangita.eth,$ENS Distribution,107.8478051,ENS,3667.903851451
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,easlabs.eth,$ENS Distribution,107.8478051,ENS,3667.903851451
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Jing Jie Ng,$ENS Distribution,107.6793418,ENS,3662.174414618
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Junyao Chan,$ENS Distribution,107.6793418,ENS,3662.174414618
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Yik Kai Ng,$ENS Distribution,107.6793418,ENS,3662.174414618
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Yong Feng Ng,$ENS Distribution,107.6793418,ENS,3662.174414618
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,andrewpage.eth,$ENS Distribution,101.6659836,ENS,3457.660102236
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Tom Chauveau,$ENS Distribution,99.69169893,ENS,3390.5146806093
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Roman Gascoin,$ENS Distribution,99.69169893,ENS,3390.5146806093
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Coline Seguret,$ENS Distribution,99.69169893,ENS,3390.5146806093
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Andrzej Daniel,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Antoni Koszowski,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Bartlomiej Tarczynski,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Eason Chai,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Pascal Rüger,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Patrick Fuchs,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Joanna Daniluk,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Wojciech Staniszewski,$ENS Distribution,81.39793132,ENS,2768.3436441932
0xa24f99865b86ece0a259457dd97141a2f3cd7c58765fd3a7a9c6bbb8de1f0c13,2025-01-25,2025Q1,Metagov,Luca Orbke,$ENS Distribution,81.39793132,ENS,2768.3436441932
0x7b55e72a07e2e716bc76d2d2063ad8b2d7fda1dcff271ab9e24f99bf747db82f,2025-01-29,2025Q1,Ecosystem,0x524197,Hackathons,240000.0,USDC,240000.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,limes.eth,Salaries,9500.0,USDC,9500.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,5pence.eth,Salaries,5500.0,USDC,5500.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,simona.eth,Salaries,5500.0,USDC,5500.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,slobo.eth,Salaries,5500.0,USDC,5500.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,daemon.eth,Salaries,4818.19,USDC,4818.19
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,daostrat.eth,Salaries,4000.0,USDC,4000.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,netto.eth,Salaries,4000.0,USDC,4000.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,sovereignsignal.eth,Salaries,4000.0,USDC,4000.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,coltron.eth,Salaries,4000.0,USDC,4000.0
0xb7dbea856a5f765661de919faf47032bf0fdda55293322f4e95edbdda12d9772,2025-01-31,2025Q1,Metagov,thecap.eth,Salaries,2181.81,USDC,2181.81
Stream,2025-01-31,2025Q1,Providers,Namehash,Stream,93424.65753424657,USDC,93424.65753424657
Stream,2025-01-31,2025Q1,Providers,ETHLimo,Stream,59452.054794520554,USDC,59452.054794520554
Stream,2025-01-31,2025Q1,Providers,blockful.eth,Stream,59452.054794520554,USDC,59452.054794520554
Stream,2025-01-31,2025Q1,Providers,EFP,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2025-01-31,2025Q1,Providers,zkEmail,Stream,33972.602739726026,USDC,33972.602739726026
Stream,2025-01-31,2025Q1,Providers,Namespace,Stream,33972.602739726026,USDC,33972.602739726026
Stream,2025-01-31,2025Q1,Providers,Unruggable,Stream,33972.602739726026,USDC,33972.602739726026
Stream,2025-01-31,2025Q1,Providers,Justaname,Stream,25479.452054794518,USDC,25479.452054794518
0xfc0d196682d38cc94bd9f1970ee6580d73687bf71a4d4b91bc04f2586eefe941,2025-02-03,2025Q1,Ecosystem,estmcmxci.eth,Newsletter,1500.0,USDC,1500.0
0xa2c1b801c5be9a2c95b421339acf67227f8b8da3598cbe2aecb4afa935ef7f3b,2025-02-05,2025Q1,Ecosystem,Ashu,Support,1700.0,USDC,1700.0
0xa2c1b801c5be9a2c95b421339acf67227f8b8da3598cbe2aecb4afa935ef7f3b,2025-02-05,2025Q1,Ecosystem,estmcmxci.eth,SMM,560.0,USDC,560.0
0xeeab68271ebbaedea34398bd7fd1c11cb1e04971d097c191aff9fc2cef2fa1b8,2025-02-06,2025Q1,Registrar,DAO Wallet,DAO Wallet,4243.644649680404,ETH,11402503.427905258
0x9e664fb12d467b201c5a22a6b362fb92f7bf58695a52761adc726be437ba793b,2025-02-06,2025Q1,DAO Wallet,Endowment,Endowment,5000.0,ETH,13434800.0
0x2e56df7126f7c936a89a097fd6702310fd678384d2c30dd0dcf2e9ebee45c515,2025-02-07,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,150751.507565,USDC,150751.507565
0xa85195e58eb9d2911165b6ad438d0a864d255337f46f5988d24a8c2c2c76e5ca,2025-02-07,2025Q1,DAO Wallet,ENS Labs,ENS Labs,762164.945544,USDC,762164.945544
0xa85195e58eb9d2911165b6ad438d0a864d255337f46f5988d24a8c2c2c76e5ca,2025-02-07,2025Q1,DAO Wallet,ENS Labs,ENS Labs,568651.787361,USDC,568651.787361
0xdf511ee2ef278a5afdb78bbcce8c479c033bbf04934cc3540cfbe06fde2181e8,2025-02-07,2025Q1,DAO Wallet,Providers,Providers,493150.684931,USDC,493150.684931
0xfff14f3f92d4bfdf696871b2fb1f38852e4ccee9bc39d623dcf4ffc12a6b7aeb,2025-02-08,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,144591.112507,USDC,144591.112507
0x13b4b5d0c5539c745865e96c0954026ea1019d8c66b440c6e7995a8a37676d33,2025-02-09,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,147730.054573,USDC,147730.054573
0x100ee3415ab867ae16c50760547e975349d60b2cf961710b2e87603367852348,2025-02-10,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,147665.452678,USDC,147665.452678
0x20b5245795fce8ce7c8d7971ae88bf6bea80290936494d7211b28b3dda55ef08,2025-02-11,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,147017.751121,USDC,147017.751121
0xccacd1ccb2229860061a9e70992333c4f32584c702b10a48076bd5cf504f43a5,2025-02-11,2025Q1,Public Goods,accessor.eth,Bug Bounty,2500.0,USDC,2500.0
0xf235b546ac5518fb921bc46943af6e125ba5b53394bff42a5ec309860144a223,2025-02-12,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,148414.278697,USDC,148414.278697
0x53665d90e21a40a66417ce327400d47399ad1853335a16cfaac0796110e1b647,2025-02-13,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,145536.204861,USDC,145536.204861
0xbda2683ed45cb05bf5af5e79211af15e6b3a3f99b8b080b122b30e71a160252f,2025-02-14,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,153941.041446,USDC,153941.041446
0x7e313e11bce7a1cc3ed0c0c5b1fefc2e02d938c41da19de138339467b8b48b66,2025-02-14,2025Q1,Registrar,DAO Wallet,DAO Wallet,325.6377995844349,ETH,887695.1544231612
0xb3b5f36ac4517c66b7e58357a19ff49f364102b1cfbe73881b5e740ad54aaed1,2025-02-15,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,150123.002719,USDC,150123.002719
0x21c31bd09465f945f1c37a8cba057ac71d0551bf36b698e7f8d94e17de5a1927,2025-02-16,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,148570.150326,USDC,148570.150326
0x7766581e4b847f308e4f0032cf03ad8b493dc75623ca0928da6a37979967838f,2025-02-17,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,150424.212032,USDC,150424.212032
0x59a560c677027ae97378cec2244f75cde2d7dcf644609f8fb2ddbc88fb6e3d57,2025-02-18,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,146624.982011,USDC,146624.982011
0x5c75097426bae3981c2e4fd579740e2e127b206d54c4c9659071ea71946d04fd,2025-02-18,2025Q1,Registrar,DAO Wallet,DAO Wallet,6.089524486837753,ETH,16261.64887538614
0x9864c30cd60892ab7b12abb4085c6ca89c0b8d584ecc79547a5e1474cdf6c432,2025-02-18,2025Q1,Registrar,DAO Wallet,DAO Wallet,26.975896204181836,ETH,72037.24250053329
0x405aaaae0c4d935949c66a0c4b03a154669f257519da0b9bde81a8568567b8d1,2025-02-18,2025Q1,Public Goods,Giveth,Giveth,46500.0,USDC,46500.0
0x91deec5a8e440b403c380623937bce7bf0f0b5669abb98843029cf2e389c84ea,2025-02-19,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,151096.338368,USDC,151096.338368
0x9930f529b8249799ef994d5fd9a264a564bfa1f4657181921a304a659c1d8adb,2025-02-19,2025Q1,Registrar,DAO Wallet,DAO Wallet,5.52460299816576,ETH,15001.893703429174
0x7709c14c1e3552cc7cc745729a85d9d2907d7289ee3383f30c6a55572985af23,2025-02-20,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,153074.81252,USDC,153074.81252
0x5c5f4cba80692b350652a81f6bc5731e34f5478e9ec18dfa0da2d9c03d833bee,2025-02-20,2025Q1,Ecosystem,0xda12b3,IRL,15000.0,USDC,15000.0
0xaf08dd712d32db4489d38c120f939a5ba96b3dbe0194df25b8b8e77742957fcb,2025-02-21,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,146306.226611,USDC,146306.226611
0xeac106935d70fcf502603a26f3a655ba24878bfcaf2ffdb4b2056cf0f3e20c60,2025-02-22,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,154136.864724,USDC,154136.864724
0x75e397ee041d1cf3b4f7c02c28f9a04e406f3999fcae9b7399c64c348062cb50,2025-02-23,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,155769.059078,USDC,155769.059078
0x39a95243680518833f0c551205103917eb07c0aa168a35c5479e69b9785f907b,2025-02-24,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,146626.689162,USDC,146626.689162
0xe0802736d0ca53606de9bf0616b82c7b40948a066f3678cdb5df7b8b4e182e80,2025-02-25,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,139796.61692,USDC,139796.61692
0xe3edb76c80c29e1a1b56fa18047c67857630d2e8aa32b449ef0d7f9444ec8630,2025-02-25,2025Q1,Registrar,DAO Wallet,DAO Wallet,46.82905020929854,ETH,116720.47106567243
0xd1f96fe79420c80d1b03ce56abbd60d3c52dca7ed000f48bda39b6e1690bb492,2025-02-26,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,130576.167952,USDC,130576.167952
0x892c9cbc50dd805129c2a39530933c3cb46522738bf00a00ab3ec60e198bc23d,2025-02-27,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,126641.531044,USDC,126641.531044
0xc49e38fe15a1a59b103e33028763e65b6d2845bca997bdcb52aaf1e159e31239,2025-02-28,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,123040.918188,USDC,123040.918188
Stream,2025-02-28,2025Q1,Providers,Namehash,Stream,84383.56164383561,USDC,84383.56164383561
Stream,2025-02-28,2025Q1,Providers,blockful.eth,Stream,53698.63013698631,USDC,53698.63013698631
Stream,2025-02-28,2025Q1,Providers,ETHLimo,Stream,53698.63013698631,USDC,53698.63013698631
Stream,2025-02-28,2025Q1,Providers,EFP,Stream,38356.16438356164,USDC,38356.16438356164
Stream,2025-02-28,2025Q1,Providers,Unruggable,Stream,30684.931506849316,USDC,30684.931506849316
Stream,2025-02-28,2025Q1,Providers,Namespace,Stream,30684.931506849316,USDC,30684.931506849316
Stream,2025-02-28,2025Q1,Providers,zkEmail,Stream,30684.931506849316,USDC,30684.931506849316
Stream,2025-02-28,2025Q1,Providers,Justaname,Stream,23013.698630136983,USDC,23013.698630136983
0x5b84e17e74ecc467a7da5f9225037ca984d3809d6848922dd6b345aad6f7d806,2025-03-01,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,122537.483011,USDC,122537.483011
0x3b6aa8a2e0564338b85613b0a20dec31e0ef030f71e7a62000c5f124dae617ad,2025-03-02,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,139727.502771,USDC,139727.502771
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,limes.eth,Salaries,9500.0,USDC,9500.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,simona.eth,Salaries,5500.0,USDC,5500.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,5pence.eth,Salaries,5500.0,USDC,5500.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,slobo.eth,Salaries,5500.0,USDC,5500.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,daemon.eth,Salaries,4000.0,USDC,4000.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,netto.eth,Salaries,4000.0,USDC,4000.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,sovereignsignal.eth,Salaries,4000.0,USDC,4000.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,coltron.eth,Salaries,4000.0,USDC,4000.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,daostrat.eth,Salaries,4000.0,USDC,4000.0
0x2d4c4d4de5ab96effab164cb62731231d940b9b4a9bf1e323c5d836e064e3e42,2025-03-02,2025Q1,Metagov,thecap.eth,Salaries,3000.0,USDC,3000.0
0x2966f012b56d3e93ea8f56390a71d97abe2d5127907fb6e06a9663be3acc4ec1,2025-03-03,2025Q1,Ecosystem,limes.eth,IRL,2000.0,USDC,2000.0
0x5286288984214d9d10176313395994a5a26d8b02810cf8450cbf2e2a3944bc6c,2025-03-03,2025Q1,Ecosystem,0x3a61c8,IRL,2000.0,USDC,2000.0
0x233e2036e63fe0f0698664b903721fdf8c69f1c7e50bbf09f3ed2d1f0f8cc2ae,2025-03-03,2025Q1,Ecosystem,slobo.eth,IRL,2000.0,USDC,2000.0
0x6f036fa6ef37dea46a68758234bb2d3fb0401e11f290999a6c2103a0c314a8ef,2025-03-04,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,119826.334035,USDC,119826.334035
0xd30a8106de118769eb72c3dbc0329ba683c77f6494b1a9f1a382f9c73c08b6eb,2025-03-05,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,120302.362629,USDC,120302.362629
0xd6760bdc41d0db1c79413970f7c6acf2d42ed723f9f6ac4ee39ffe469c8d8873,2025-03-05,2025Q1,Ecosystem,estmcmxci.eth,Newsletter,1500.0,USDC,1500.0
0x6f48b8a3aecf11765ecf882d8cafe9aef058193c4e758f75053b160b6f7a8136,2025-03-06,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,124387.533039,USDC,124387.533039
0x2abaaad97e33574acceb78d2a88605588dc52dd0fe1312595dd062f59985ce00,2025-03-06,2025Q1,Registrar,DAO Wallet,DAO Wallet,71.87151393234959,ETH,158304.1965873932
0x542000aa19a83b42a1e897e92276d396348aaf94703384120093839fd58baf09,2025-03-06,2025Q1,Metagov,danch.eth,Research,6000.0,USDC,6000.0
0x4da71f70f3db287aa900109b0238612d5ba021a9930824abd4673c7a7346111a,2025-03-07,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,118886.255485,USDC,118886.255485
0x04eb9d95237e6bcbe104326eabca315a77b8ad2ca6fea8761e1a70106baf5274,2025-03-08,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,117817.723071,USDC,117817.723071
0x8d0d7762fc4c642cfa7ee4cd083215c650fe1b08c6238747cfce69b942e71b38,2025-03-08,2025Q1,Ecosystem,Ashu,Support,1700.0,USDC,1700.0
0x8d0d7762fc4c642cfa7ee4cd083215c650fe1b08c6238747cfce69b942e71b38,2025-03-08,2025Q1,Ecosystem,estmcmxci.eth,SMM,560.0,USDC,560.0
0xb96a82eff5dcf7c0e9d5a969ed5e16649add73586262402422a31f599fbe555f,2025-03-09,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,121733.810543,USDC,121733.810543
0xf0fecab2ab38e35d89d53f3c9ea56f4590bc455284b6d643453044b790cf27de,2025-03-10,2025Q1,CoW Swap,DAO Wallet,DAO Wallet,114568.075601,USDC,114568.075601
0xfd9b96fb934c8e3e439dc799274a3461fdc427f79892ac7beb2d90f96dd1f3d3,2025-03-11,2025Q1,Registrar,DAO Wallet,DAO Wallet,0.0052550183436728,ETH,10.10529517451592
0x28ea339978570d6c636afbec61c5d04bf8bcd9ce77631dc0c3b2c0609968de6a,2025-03-11,2025Q1,Registrar,DAO Wallet,DAO Wallet,47.90652459549805,ETH,92123.28866665084
0x96ebf78b5e8f6d00d49721e6861a80ed0d72e61bc67c8ff3444d3a35aa244d6d,2025-03-11,2025Q1,DAO Wallet,Providers,Providers,493150.684931,USDC,493150.684931
0xdde86ac380a2d82767cc99d1a2772eeb7c18634268bd8613fc9765aa24b42d49,2025-03-13,2025Q1,Metagov,Agora,DAO Tooling,50000.0,USDC,50000.0
0x6287c77dcfd77aa3e1249d5ec92fa703b51e13721587584bc01557c679caac4b,2025-03-13,2025Q1,Metagov,netto.eth,IRL,4000.0,USDC,4000.0
0x6287c77dcfd77aa3e1249d5ec92fa703b51e13721587584bc01557c679caac4b,2025-03-13,2025Q1,Metagov,5pence.eth,IRL,2400.0,USDC,2400.0
0xef1c34fbf181bc8466242efd2bbe03e135429a220531557561524013f52b752b,2025-03-16,2025Q1,Registrar,DAO Wallet,DAO Wallet,0.0026070452791653,ETH,4.919338019068171
